RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B7-001377,2017/01/05 00:00:00+00,9999,NW 38 at W CUMING,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,173
B7-001378,2017/01/05 00:00:00+00,1957,"N 48,O to R",INJURY,REAR END,2,3,NO,NO,NO,NO,NO,NO,NO,174
B7-001397,2017/01/05 00:00:00+00,2050,1709 WASHINGTON at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,175
B7-001421,2017/01/05 00:00:00+00,2230,S 10 at PARK AV,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,176
B7-001423,2017/01/05 00:00:00+00,2257,"I 180,CORNHUSKER to R",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,177
B7-001424,2017/01/05 00:00:00+00,2305,S 27 at J,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,178
B7-001440,2017/01/06 00:00:00+00,52,"CENTENNIAL MALL,O to P",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,179
B7-001469,2017/01/06 00:00:00+00,639,NW 7 at W SAUNDERS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,180
B7-001472,2017/01/06 00:00:00+00,710,"EMILY LN,JACOBS CREEK DR to S 25",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,181
B7-001478,2017/01/06 00:00:00+00,753,ST PAUL at N 57,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,182
B7-001479,2017/01/06 00:00:00+00,755,"LEXINGTON,N 84 to N 86",INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,183
B7-001481,2017/01/06 00:00:00+00,820,"BRIARPARK,HALLCLIFFE RD to RENTWORTH DR",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,184
B7-001482,2017/01/06 00:00:00+00,824,"PHARES DR,LUCILLE to S 76",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,185
B7-001483,2017/01/06 00:00:00+00,828,"G,S 10 to S 9",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,186
B7-001484,2017/01/06 00:00:00+00,837,"NW 4,W DAWES to W SAUNDERS",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,187
B7-001485,2017/01/06 00:00:00+00,830,"S 42,FRANKLIN to SUMNER",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,188
B7-001488,2017/01/06 00:00:00+00,857,"OLD CHENEY,S 56 to S 58",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,189
B7-001489,2017/01/06 00:00:00+00,900,"FOLKWAYS,ENTERPRISE to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,190
B7-001492,2017/01/06 00:00:00+00,916,"CALVERT,S 48 to S 49",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,191
B7-001493,2016/12/21 00:00:00+00,9999,2500 JAMIE LANE at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,192
B7-001494,2017/01/06 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,193
B7-001510,2017/01/06 00:00:00+00,1055,"SOUTH,LAWNSDALE to S 70",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,194
B7-001518,2017/01/06 00:00:00+00,851,"W LOMBARD DR,BEDFORD to BARONS RD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,195
B7-001519,2017/01/06 00:00:00+00,1133,N 53 at CLEVELAND,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,196
B7-001531,2017/01/06 00:00:00+00,1215,11 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,YES,197
B7-001537,2017/01/06 00:00:00+00,1215,N 62 at COLFAX,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,198
B7-001539,2017/01/06 00:00:00+00,1227,"S 56,OLD CHENEY to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,199
B7-001548,2017/01/06 00:00:00+00,1300,"NORMAL,PARK CREST to S 62",INJURY,REAR END,3,3,NO,NO,NO,NO,NO,YES,NO,200
B7-002583,2017/01/10 00:00:00+00,1129,"IDYLWILD,DUDLEY to STARR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,201
B7-002435,2017/01/10 00:00:00+00,37,S 27 at RANDOLPH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,202
B7-002470,2017/01/10 00:00:00+00,620,"CHESHIRE SOUTH,CANTERBURY to CHESHIRE NORTH",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,203
B7-002471,2017/01/10 00:00:00+00,625,"DAHLBERG DR,S 14 to S 16",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,204
B7-002472,2017/01/10 00:00:00+00,632,NW 4 at W BELMONT,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,205
B7-002475,2017/01/10 00:00:00+00,645,"N 32,KLECKNER to R",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,206
B7-002476,2017/01/10 00:00:00+00,700,"OREGON,NW 1 to NW 2",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,207
B7-002478,2017/01/10 00:00:00+00,700,N 45 at ADAMS,NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,208
B7-002479,2017/01/10 00:00:00+00,705,ROCKWOOD LN at BIRCHHOLLOW,NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,209
B7-002481,2017/01/10 00:00:00+00,715,TIMBER RIDGE at SW 33,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,210
B7-002483,2017/01/10 00:00:00+00,721,S 66 at TAYLOR PARK,INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,211
B7-002484,2017/01/10 00:00:00+00,723,"S 15,GARFIELD to WASHINGTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,212
B7-002489,2017/01/10 00:00:00+00,741,"PIONEERS,PAGODA to S 84",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,213
B7-002490,2017/01/10 00:00:00+00,721,"TURTLE CREEK RD,N 11 to N 14",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,214
B7-002491,2017/01/10 00:00:00+00,745,"MADISON,N 65 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,215
B7-002492,2017/01/10 00:00:00+00,745,"ROCKHURST,AMHURST to HAVERFORD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,216
B7-002494,2017/01/10 00:00:00+00,750,N 14 at ELBA,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,217
B7-002495,2017/01/10 00:00:00+00,635,"W KINGSLEY,NW 48 to NW 49",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,218
B7-002497,2017/01/10 00:00:00+00,805,"PEACH,S 12 to S 13",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,219
B7-002500,2017/01/10 00:00:00+00,806,"SCOTTSDALE LN,S 34 to S 35",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,220
B7-002501,2017/01/10 00:00:00+00,805,"N 9,PINNACLE ARENA to T",NON-INJ H&R,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,221
B7-002502,2017/01/10 00:00:00+00,750,"N 13,JUDSON to KNOX",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,222
B7-002503,2017/01/10 00:00:00+00,740,N 32 at LEIGHTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,223
B7-002504,2017/01/10 00:00:00+00,755,"CHARLESTON,N 1 to SUN VALLEY",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,224
B7-002507,2017/01/10 00:00:00+00,820,"S 60,NEWTON to SOUTH",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,225
B7-002510,2017/01/10 00:00:00+00,810,"FLETCHER,MARMOT POINT DR to TELLURIDE DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,226
B7-002511,2017/01/10 00:00:00+00,815,STONEBROOK PKWY at FALLBROOK BLVD,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,227
B7-002513,2017/01/10 00:00:00+00,825,N 13 at BENTON,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,228
B7-002514,2017/01/10 00:00:00+00,700,N 5 at NELSON,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,229
B7-002516,2017/01/10 00:00:00+00,842,"PINE LAKE,S 66 to",INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,230
B7-002520,2017/01/10 00:00:00+00,850,"AYLESWORTH,N 61 to N 62",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,231
B7-002526,2017/01/10 00:00:00+00,900,"N 84,WINDMILL DR to ADAMS",NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,232
B7-002530,2017/01/10 00:00:00+00,9999,"P,N 30 to N 31",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,233
B7-002531,2017/01/10 00:00:00+00,845,"W O,CAPITOL BEACH to W 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,234
B7-002539,2017/01/10 00:00:00+00,949,"F,S 40 to S 41",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,235
B7-002540,2017/01/10 00:00:00+00,945,"S 81,ROSE HILL CT to HANNA POINTE",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,236
B7-002541,2017/01/10 00:00:00+00,945,"POPLAR RD,COOPER to S 75",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,237
B7-002544,2017/01/10 00:00:00+00,1006,"TIMBER RIDGE,SW 33 to W PEACH",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,238
B7-002553,2017/01/10 00:00:00+00,1020,GLENARBOR DR at CREEKSIDE,NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,239
B7-002557,2017/01/10 00:00:00+00,9999,SAILSIDE at LAMONT,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,240
B7-002562,2017/01/10 00:00:00+00,1040,"BALDWIN,N 57 to N 58",NON-INJ,HEAD ON,4,0,NO,NO,NO,NO,NO,NO,NO,241
B7-002563,2017/01/10 00:00:00+00,1048,"NEBR HWY,S 48 to S 56",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,242
B7-002565,2017/01/10 00:00:00+00,1055,S 37 at SWEETBRIAR,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,243
B7-002567,2017/01/10 00:00:00+00,1100,"S 18,D to E",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,244
B7-002569,2017/01/10 00:00:00+00,1110,"N 33,APPLE to Y",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,245
B7-002570,2017/01/10 00:00:00+00,1115,"W BENTON,MORGAN to N 1",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,246
B7-002571,2017/01/10 00:00:00+00,1115,"N 62,BALLARD to MORRILL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,247
B7-002573,2017/01/11 00:00:00+00,1123,"SURFSIDE,NW 17 to LAKESIDE DR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,248
B7-002575,2017/01/10 00:00:00+00,1100,"QUEENS,JACQUELYN to OLD CHENEY",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,249
B7-002577,2017/01/10 00:00:00+00,9999,"APPLE,IDYLWILD to N 35",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,250
B7-002578,2017/01/10 00:00:00+00,1135,"EASTRIDGE,MEADOWBROOK to SUNRISE",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,251
B7-002585,2017/01/10 00:00:00+00,1150,"N 58,ADAMS to CLEVELAND",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,252
B7-002941,2017/01/11 00:00:00+00,1650,"N 27,FAIRFIELD to KNOX",INJURY H&R,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,253
B7-002586,2017/01/10 00:00:00+00,1142,"N 70,W to X",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,254
B7-002587,2017/01/10 00:00:00+00,1158,"LAKEWOOD,GLENWOOD to WEDGEWOOD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,255
B7-002593,2017/01/10 00:00:00+00,1210,"B,S 26 to S 27",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,256
B7-002598,2017/01/10 00:00:00+00,1205,"BALLARD,N 62 to N 63",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,257
B7-002599,2017/01/10 00:00:00+00,9999,N 63 at BALLARD,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,258
B7-002603,2017/01/10 00:00:00+00,950,"8800 O ST,SCC to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,259
B7-002606,2017/01/10 00:00:00+00,1249,"N 17,O to P",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,260
B7-002607,2017/01/10 00:00:00+00,1245,N 54 at MADISON,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,261
B7-002608,2017/01/11 00:00:00+00,9999,"HILLTOP,N 16 to N 17",NON-INJ H&R,PARKED,0,0,NO,NO,NO,NO,NO,NO,NO,262
B7-002609,2017/01/10 00:00:00+00,9999,"E CHERRYWOOD,BEECHWOOD to CHERRYWOOD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,263
B7-002617,2017/01/09 00:00:00+00,9999,"WASHINGTON,S 10 to S 9",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,264
B7-002625,2017/01/10 00:00:00+00,1356,N 7 at P,NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,265
B7-002633,2016/12/16 00:00:00+00,9999,"N 26,W to Y",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,266
B7-002640,2017/01/10 00:00:00+00,1505,"S 70,A to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,267
B7-002643,2017/01/10 00:00:00+00,1515,N 27 at HOLDREGE,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,268
B7-002651,2017/01/10 00:00:00+00,1400,"S 27,N to O",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,269
B7-002652,2017/01/10 00:00:00+00,1523,"CALVERT,S 44 to SHERIDAN",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,270
B7-002656,2017/01/10 00:00:00+00,9999,"S 28,J to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,271
B7-002664,2017/01/10 00:00:00+00,1545,"S 70,MONTEREY to SOUTH",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,272
B7-002670,2017/01/10 00:00:00+00,9999,625 N 46 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,273
B7-002673,2017/01/10 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,274
B7-002677,2017/01/10 00:00:00+00,1642,N 23 at Q,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,275
B7-002679,2017/01/11 00:00:00+00,1024,"BORDEAUX RD,SW 14 to BORDEAUX CR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,276
B7-002686,2017/01/10 00:00:00+00,9999,SW 44 at W A,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,277
B7-002692,2017/01/10 00:00:00+00,9999,"N 20,O to P",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,278
B7-002708,2017/01/10 00:00:00+00,1820,S ANTELOPE VALL at L,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,279
B7-002711,2017/01/10 00:00:00+00,9999,"W BENTON,MORGAN to N 1",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,280
B7-002720,2017/01/10 00:00:00+00,1900,"S 20,G to J",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,281
B7-002747,2017/01/10 00:00:00+00,2142,"N 17,X to N ANTELOPE VALL",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,282
B7-002749,2017/01/10 00:00:00+00,2145,"BEAVER CREEK LN,PINE LAKE to SUGAR CREEK RD",NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,283
B7-002780,2017/01/11 00:00:00+00,135,S 21 at J,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,284
B7-002791,2017/01/11 00:00:00+00,552,"N 9,FAIRFIELD to MANATT",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,285
B7-002801,2017/01/11 00:00:00+00,720,"W THATCHER,NW 50 to NW 52",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,286
B7-002806,2017/01/11 00:00:00+00,742,S 48 at VAN DORN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,287
B7-002809,2017/01/11 00:00:00+00,750,"S ANTELOPE VALL,N to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,288
B7-002825,2017/01/11 00:00:00+00,9999,"S 35,SEWELL to SOUTH",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,289
B7-002845,2017/01/11 00:00:00+00,1102,"O,46 to 48",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,290
B7-002866,2017/01/09 00:00:00+00,9999,"WILDERNESS VIEW,LIMESTONE to STARVIEW",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,291
B7-002868,2017/01/11 00:00:00+00,1222,"N 17,X to N ANTELOPE VALL",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,292
B7-002869,2017/01/11 00:00:00+00,1220,ST PAUL at N 49,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,293
B7-002879,2017/01/11 00:00:00+00,9999,"N 69,KEARNEY to SEWARD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,294
B7-002881,2017/01/11 00:00:00+00,1314,"A,CAPITOL PKWY to MEMORIAL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,295
B7-002884,2017/01/11 00:00:00+00,1313,"N 14,P to Q",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,296
B7-002902,2017/01/11 00:00:00+00,1430,S 48 at NORMAL,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,297
B7-002903,2017/01/11 00:00:00+00,9999,"ESSEX,GOLDENROD to SOUTHWOOD DR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,298
B7-002904,2017/01/10 00:00:00+00,1130,3245 PIONEERS at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,299
B7-002926,2017/01/11 00:00:00+00,1230,5800 OLD CHENEY at MCDONALDS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,300
B7-002932,2017/01/11 00:00:00+00,1600,ST PAUL at N 48,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,301
B7-002948,2017/01/11 00:00:00+00,1721,"PINE LAKE,S 34 to S 38",INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,302
B7-002950,2017/01/12 00:00:00+00,9999,3050 S 72 at CHATEAU TERRACE,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,303
B7-002966,2017/01/11 00:00:00+00,1824,N 46 at R,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,304
B7-002977,2017/01/11 00:00:00+00,1918,S 70 at VAN DORN,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,305
B7-003050,2017/01/12 00:00:00+00,9999,"S 40,GRAINGER PKWY to YANKEE HILL",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,306
B7-003066,2017/01/12 00:00:00+00,758,"S 48,BRYSON to C",INJURY,REAR END,4,2,NO,NO,NO,NO,NO,NO,NO,307
B7-003090,2017/01/12 00:00:00+00,930,"CLEVELAND,N 51 to N 52",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,308
B7-003098,2017/01/12 00:00:00+00,948,"O,32 to 33",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,309
B7-003099,2017/01/12 00:00:00+00,950,"N 9,PINNACLE ARENA to T",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,NO,NO,310
B7-003117,2017/01/12 00:00:00+00,1135,"CORNHUSKER,N 23 to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,311
B7-003118,2017/01/12 00:00:00+00,1100,5200 FRANCIS at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,312
B7-003143,2017/01/12 00:00:00+00,1354,"O,40 to 42",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,313
B7-003156,2017/01/12 00:00:00+00,1439,N 14 at SUPERIOR,NON-INJ,RAN OFF ROAD,2,0,NO,NO,NO,NO,NO,YES,NO,314
B7-003166,2017/01/11 00:00:00+00,9999,"N 26,TICONDEROGA to KENSINGTON",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,315
B7-003171,2017/01/12 00:00:00+00,1500,"S 70,NORMAL to HOLMES PARK RD",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,316
B7-003183,2017/01/12 00:00:00+00,1600,"S 70,L to O",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,317
B7-003189,2017/01/12 00:00:00+00,9999,5440 S 56 at SUPER SAVER,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,318
B7-003193,2017/01/12 00:00:00+00,9999,2229 J at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,319
B7-003196,2017/01/12 00:00:00+00,1645,"S 14,PINE LAKE to GARRET LN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,320
B7-003223,2017/01/12 00:00:00+00,1806,S 48 at A,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,321
B7-003228,2017/01/12 00:00:00+00,1820,"O,40 to 42",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,322
B7-003236,2017/01/12 00:00:00+00,1850,"N 48,O to R",INJURY H&R,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,323
B7-003239,2017/01/12 00:00:00+00,1907,"SOUTHRIDGE,S 27 to DEAD END",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,324
B7-003279,2017/01/12 00:00:00+00,9999,S 84 at EIGER DR,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,325
B7-003285,2017/01/12 00:00:00+00,2145,N 23 at VINE,INJURY H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,326
B7-003326,2017/01/13 00:00:00+00,430,S 13 at HIGH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,327
B7-003335,2017/01/13 00:00:00+00,700,"S 56,NEBR HWY to SHADY CREEK",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,328
B7-003341,2017/01/13 00:00:00+00,741,S 48 at PIONEERS,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,329
B7-003343,2017/01/13 00:00:00+00,748,S 12 at K,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,330
B7-003345,2017/01/13 00:00:00+00,745,S 40 at SWEETBRIAR,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,331
B7-003356,2017/01/13 00:00:00+00,853,S 48 at A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,332
B7-003397,2017/01/13 00:00:00+00,1040,56 at O,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,333
B7-003423,2017/01/13 00:00:00+00,1228,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,334
B7-003435,2017/01/13 00:00:00+00,1300,S 56 at CALVERT,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,335
B7-003444,2017/01/13 00:00:00+00,1330,4646 W HUNTINGTO at -,INJURY,,1,1,YES,NO,NO,NO,NO,NO,NO,336
B7-003446,2017/01/13 00:00:00+00,1225,5211 CALVERT at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,337
B7-003449,2017/01/13 00:00:00+00,1320,"R,ORCUTT E to ORCUTT W",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,338
B7-003452,2017/01/13 00:00:00+00,1350,N 48 at SUPERIOR,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,339
B7-003458,2017/01/13 00:00:00+00,1420,"FALLBROOK BLVD, to HWY 34",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,340
B7-003461,2017/01/13 00:00:00+00,9999,7001 S 14 at SOUTHWEST HIGH,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,341
B7-003469,2017/01/13 00:00:00+00,9999,"2105 NEBR HWY,HI-WAY DINER to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,342
B7-003489,2017/01/13 00:00:00+00,1530,"O,31 to 32",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,YES,NO,343
B7-003514,2017/01/13 00:00:00+00,1655,N 22 at P,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,344
