RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B5-000787,2015/01/03 00:00:00+00,2013,SW 9 at W A,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,171
B5-001133,2015/01/02 00:00:00+00,9999,"LOMA CR,DEAD END to NASHWAY RD",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,172
B5-000357,2015/01/02 00:00:00+00,1005,"N 27,O to P",NON-INJ H&R,TURNING,1,0,NO,NO,NO,NO,NO,NO,NO,173
B5-003577,2015/01/14 00:00:00+00,1705,"S 16,OLD CHENEY to WINDHOEK",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,174
B5-002181,2015/01/09 00:00:00+00,1055,"S 10,M to N",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,175
B5-001675,2015/01/07 00:00:00+00,1210,"W SUMNER,W PEACH to SW 26",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,176
B5-002926,2015/01/12 00:00:00+00,853,"SUPERIOR,LEWIS to N 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,177
B5-000799,2015/01/03 00:00:00+00,9999,"C,S 4 to S 5",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,178
B5-000368,2015/01/02 00:00:00+00,9999,"JAMESON NORTH,MOOR to BRIAR ROSA",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,179
B5-001680,2015/01/07 00:00:00+00,1220,"FAIRFIELD,N 20 to N 20",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,180
B5-002939,2015/01/12 00:00:00+00,1009,"S 27,HIGH to WOODSDALE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,181
B5-003589,2015/01/14 00:00:00+00,1805,"NORMAL,A to S 33",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,182
B5-002195,2015/01/09 00:00:00+00,1140,"S 17,A to WASHINGTON",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,183
B5-000806,2015/01/03 00:00:00+00,2129,"S 13,E to F",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,184
B5-001687,2015/01/07 00:00:00+00,1225,"CORNHUSKER,I 180 to N 11",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,185
B5-002968,2015/01/12 00:00:00+00,1155,"A,S 10 to S 11",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,186
B5-000377,2015/01/02 00:00:00+00,1123,"N 70,FLETCHER to MCCORMICK",INJURY,DRIVEWAY,2,3,NO,NO,NO,NO,NO,YES,NO,187
B5-003615,2015/01/14 00:00:00+00,1720,"875 N 27,MCDONALDS to PARKING LOT",INJURY H&R,,1,1,YES,NO,NO,NO,NO,NO,NO,188
B5-002201,2015/01/09 00:00:00+00,1215,S 35 at L,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,189
B5-000807,2015/01/03 00:00:00+00,2131,"NORMAL,S 61 to S 62",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,190
B5-001138,2015/01/05 00:00:00+00,1119,"Y,N 30 to N 32",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,191
B5-000381,2015/01/02 00:00:00+00,9999,"WHISPERING WIND,S 27 to DEAD END",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,192
B5-001696,2015/01/07 00:00:00+00,1315,S 84 at EIGER DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,193
B5-002993,2015/01/12 00:00:00+00,1345,"S 66,O to TAYLOR PARK",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,194
B5-003625,2015/01/14 00:00:00+00,2050,ANTELOPE VALLEY at O,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,195
B5-002232,2015/01/09 00:00:00+00,1357,"N 63,ORCHARD to Y",INJURY,PARKED,2,1,NO,NO,NO,NO,NO,YES,NO,196
B5-000813,2015/01/03 00:00:00+00,2203,N 12 at KNOX,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,197
B5-000382,2015/01/02 00:00:00+00,1150,"J,S 26 to S 27",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,198
B5-001706,2015/01/07 00:00:00+00,1414,"S 84,OLD CHENEY to FOXTAIL DR",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,199
B5-002995,2015/01/12 00:00:00+00,1417,"CALVERT,NEBR HWY to S 13",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,200
B5-003630,2015/01/14 00:00:00+00,9999,"REDOAK RD,S 73 to S 76",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,201
B5-002233,2015/01/09 00:00:00+00,1400,"N 27,CLEVELAND to CORNHUSKER",NON-INJ H&R,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,202
B5-001710,2015/01/07 00:00:00+00,1425,"S 20,HIDDEN PINES DR to SCOTCH PINE TR",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,203
B5-003028,2015/01/12 00:00:00+00,1527,N 66 at MORRILL,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,204
B5-000819,2015/01/03 00:00:00+00,2230,"N 11,ADAMS to NELSON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,205
B5-000392,2015/01/02 00:00:00+00,1233,"N 66,DUDLEY to ORCHARD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,206
B5-003631,2015/01/14 00:00:00+00,2119,N 27 at KNOX,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,207
B5-002238,2015/01/09 00:00:00+00,1355,"SUPERIOR,N 33 to N 40",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,208
B5-003029,2015/01/12 00:00:00+00,1532,"HOLDREGE,N 46 to N 47",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,209
B5-000869,2015/01/04 00:00:00+00,140,S 48 at NORMAL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,210
B5-001712,2015/01/07 00:00:00+00,1435,S 47 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,211
B5-000395,2015/01/02 00:00:00+00,1240,635 J at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,212
B5-003708,2015/01/15 00:00:00+00,545,N 27 at VINE,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,213
B5-002248,2015/01/09 00:00:00+00,9999,"N 47,BALDWIN to HUNTINGTON",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,214
B5-001722,2015/01/07 00:00:00+00,1522,"S 13,HILL ST to VAN DORN",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,215
B5-001139,2015/01/04 00:00:00+00,9999,KENTWELL LN at THOMPSON CREEK,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,216
B5-003033,2015/01/12 00:00:00+00,1555,"N 27,DUDLEY to STARR",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,217
B5-000891,2015/01/04 00:00:00+00,9999,"S 18,J to K",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,218
B5-000403,2015/01/02 00:00:00+00,1325,S 9 at K,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,219
B5-003715,2015/01/15 00:00:00+00,740,S 40 at SAN MATEO,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,220
B5-002259,2015/01/09 00:00:00+00,1540,"NW 48,W ADAMS to W HUNTINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,221
B5-000892,2015/01/04 00:00:00+00,752,"NW 48,W HOLDREGE to W GARY GATELY",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,222
B5-001726,2015/01/07 00:00:00+00,1524,2500 NW 12 at CASEYS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,223
B5-003035,2015/01/12 00:00:00+00,1609,N 70 at AMANDA,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,224
B5-000415,2015/01/02 00:00:00+00,1344,"PIONEERS,PAGODA to S 84",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,225
B5-003721,2015/01/15 00:00:00+00,755,"W A,S FOLSOM to SW 6",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,226
B5-002269,2015/01/09 00:00:00+00,1610,S 14 at WARLICK,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,227
B5-001741,2015/01/07 00:00:00+00,1640,"N 27,FAIRFIELD to KNOX",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,228
B5-003043,2015/01/12 00:00:00+00,1625,"P,N 56 to N COTNER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,229
B5-000895,2015/01/04 00:00:00+00,827,"CORNHUSKER,ADAMS to N 33",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,230
B5-000416,2015/01/02 00:00:00+00,9999,"DODGE,MASON to N 21",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,231
B5-003722,2015/01/15 00:00:00+00,756,"N 70,GARLAND to LEIGHTON",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,232
B5-001145,2015/01/05 00:00:00+00,1150,"N 20,CORNHUSKER to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,233
B5-001748,2015/01/07 00:00:00+00,9999,"ALLENDALE DR,ALLENDALE CT to S 36",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,234
B5-003050,2015/01/12 00:00:00+00,1635,"NORMAL,S 70 to VAN DORN",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,235
B5-002301,2015/01/09 00:00:00+00,1720,S 14 at CENTERPARK,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,236
B5-000906,2015/01/04 00:00:00+00,9999,"N 32,HOLDREGE to POTTER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,237
B5-000426,2015/01/02 00:00:00+00,1400,"S 48,HILLSIDE to SHERMAN",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,238
B5-003725,2015/01/15 00:00:00+00,815,"S 27,MANSE to SHERIDAN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,239
B5-003061,2015/01/12 00:00:00+00,1708,"NW 48,I 80 to W O",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,240
B5-001752,2015/01/07 00:00:00+00,1700,"N 27,PEAR to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,241
B5-002311,2015/01/09 00:00:00+00,1807,N 84 at ADAMS,INJURY,TURNING,2,3,NO,NO,NO,NO,NO,NO,NO,242
B5-000909,2015/01/04 00:00:00+00,1055,S 16 at K,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,243
B5-000441,2015/12/28 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,UNKNOWN,2,0,NO,NO,NO,NO,NO,NO,NO,244
B5-003072,2015/01/01 00:00:00+00,9999,"C,S 10 to S 11",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,245
B5-001759,2015/01/07 00:00:00+00,1715,S 84 at YANKEE WOODS DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,246
B5-003727,2015/01/15 00:00:00+00,812,S 56 at COOPER,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,247
B5-002314,2015/01/09 00:00:00+00,1825,"CORNHUSKER,N 35 to N 40",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,248
B5-000911,2015/01/04 00:00:00+00,1105,"ADAMS,N 13 to N 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,249
B5-000443,2015/01/02 00:00:00+00,1535,S 10 at M,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,250
B5-003077,2015/01/12 00:00:00+00,1810,"SUPERIOR,I 180 to N 1",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,251
B5-001760,2015/01/07 00:00:00+00,9999,"N 48,R to VINE",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,252
B5-002343,2015/01/09 00:00:00+00,2100,"COUNTRY HILL RD,COUNTRY HILL CR to S 52",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,253
B5-003731,2015/01/15 00:00:00+00,908,"S 70,A to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,254
B5-000914,2015/01/04 00:00:00+00,1130,N 27 at VINE,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,255
B5-000447,2015/01/02 00:00:00+00,1555,S 15 at GARFIELD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,256
B5-003080,2015/01/12 00:00:00+00,1807,"S 10,HIGH to VAN DORN",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,257
B5-001762,2015/01/07 00:00:00+00,1722,S 18 at G,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,258
B5-002350,2015/01/09 00:00:00+00,2134,"S 48,NEWTON to SOUTH",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,259
B5-001152,2015/01/05 00:00:00+00,1204,"S 33,N to O",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,260
B5-003757,2015/01/15 00:00:00+00,1125,"SOUTH,S 40 to S 41",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,YES,261
B5-000915,2015/01/04 00:00:00+00,1138,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,262
B5-000453,2015/01/02 00:00:00+00,1622,50 at O,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,263
B5-003089,2015/01/12 00:00:00+00,1843,"N 56,HOLDREGE to ORCHARD",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,264
B5-002370,2015/01/10 00:00:00+00,2250,"FRANCISCAN DR,FOXTAIL DR to REMI DR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,265
B5-001776,2015/01/07 00:00:00+00,1812,N 33 at VINE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,266
B5-003763,2015/01/15 00:00:00+00,1140,"N 31,N HILL to N VIEW",NON-INJ,,1,0,NO,NO,NO,NO,NO,YES,NO,267
B5-000921,2015/01/04 00:00:00+00,1145,"S 40,A to B",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,268
B5-001786,2015/01/07 00:00:00+00,1845,"SOUTH,S 8 to S 9",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,269
B5-003098,2015/01/12 00:00:00+00,1900,"BALDWIN,N 36 to N 37",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,270
B5-000457,2015/01/02 00:00:00+00,1630,"S 48,S COTNER to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,271
B5-002432,2015/01/10 00:00:00+00,437,"SKYWAY,MESA to STEINWAY",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,272
B5-003766,2015/01/15 00:00:00+00,1155,"N 84,WINDMILL DR to LEIGHTON",NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,273
B5-000924,2015/01/04 00:00:00+00,1231,S 27 at A,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,274
B5-003118,2015/01/12 00:00:00+00,2050,"KNOX,N 26 to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,275
B5-001803,2015/01/07 00:00:00+00,2049,"S 56,NEBR HWY to SHADY CREEK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,276
B5-000467,2015/01/02 00:00:00+00,1707,"N 27,T to VINE",INJURY,SIDE SWIPE,2,2,NO,NO,NO,NO,NO,NO,NO,277
B5-002433,2015/01/10 00:00:00+00,453,"N 14,TURTLE CREEK RD to FLETCHER",INJURY H&R,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,278
B5-003770,2015/01/15 00:00:00+00,1233,SUMNER at S COTNER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,279
B5-000925,2015/01/04 00:00:00+00,1233,"VINE,N 28 to N 29",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,280
B5-003188,2015/01/13 00:00:00+00,745,"NW 48,W GARY GATELY to W THATCHER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,281
B5-000477,2015/01/02 00:00:00+00,1800,"VINE,N 60 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,282
B5-002452,2015/01/10 00:00:00+00,100,"WEDGEWOOD,CYPRESS to S WEDGEWOOD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,283
B5-001838,2015/01/07 00:00:00+00,2256,"S 11,K to LINCOLN MALL",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,284
B5-003789,2015/01/15 00:00:00+00,1400,"S 10,K to LINCOLN MALL",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,285
B5-000931,2015/01/04 00:00:00+00,9999,N 84 at NORTHWOODS DR,NON-INJ H&R,TURNING,1,0,NO,NO,NO,NO,NO,NO,NO,286
B5-001159,2015/01/05 00:00:00+00,1220,"SOUTH,S 15 to S 16",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,287
B5-003190,2015/01/13 00:00:00+00,753,"SOUTH,S 41 to S 44",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,288
B5-000478,2015/01/02 00:00:00+00,9999,6501 VINE at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,289
B5-002458,2015/01/10 00:00:00+00,915,"PINE LAKE,S 28 to S 29",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,290
B5-003807,2015/01/15 00:00:00+00,1410,N 25 & N 26 at Q & R,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,291
B5-000932,2015/01/04 00:00:00+00,1310,"PIONEERS,RIDGEVIEW to S 70",NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,292
B5-003201,2015/01/13 00:00:00+00,904,"BENTON,N 49 to N 52",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,293
B5-000510,2015/01/02 00:00:00+00,2005,"PINE LAKE,RIDGE RD to S 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,294
B5-002461,2015/01/10 00:00:00+00,945,N 56 at HOLDREGE,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,295
B5-003828,2015/01/15 00:00:00+00,1515,"PINE LAKE,RIDGE RD to S 27",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,296
B5-000933,2015/01/04 00:00:00+00,1315,S 40 at OLD CHENEY,INJURY H&R,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,297
B5-001161,2015/01/05 00:00:00+00,1230,"S 84,ROCKLEDGE to EAST POINTE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,298
B5-003207,2015/01/12 00:00:00+00,9999,"ARAPAHOE,S 14 to S 16",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,299
B5-000524,2015/01/02 00:00:00+00,2045,"N 84,COLLEGE PARK RD to O",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,300
B5-002466,2015/01/10 00:00:00+00,1000,"N 84,BLUE SKY to COLLEGE PARK RD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,301
B5-003829,2015/01/15 00:00:00+00,1520,"SOUTH,MEMORIAL to S 33",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,302
B5-000935,2015/01/04 00:00:00+00,1320,S 27 at JANE,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,303
B5-001167,2015/01/05 00:00:00+00,1253,S 17 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,304
B5-000539,2015/01/02 00:00:00+00,2200,"N 27,KENSINGTON to TICONDEROGA",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,305
B5-002472,2015/01/10 00:00:00+00,9999,"L,S 39 to S 40",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,306
B5-003835,2015/01/15 00:00:00+00,1539,S 15 at ROSE,INJURY,RIGHT ANGLE,2,3,NO,NO,NO,NO,NO,NO,NO,307
B5-000938,2015/01/04 00:00:00+00,1350,S 45 at LASALLE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,308
B5-002473,2015/01/10 00:00:00+00,1059,S 17 at WASHINGTON,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,309
B5-003838,2015/01/15 00:00:00+00,1544,"BRADFIELD,PLYMOUTH to WENDOVER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,310
B5-000939,2015/01/04 00:00:00+00,1352,S 29 at E,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,311
B5-001168,2015/01/05 00:00:00+00,1230,"S 14,NEBR HWY to PIONEERS",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,312
B5-002478,2015/01/10 00:00:00+00,1127,S 17 at M,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,313
B5-000940,2015/01/04 00:00:00+00,1315,OLD CHENEY at NEBR HWY,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,314
B5-001176,2015/01/05 00:00:00+00,1335,S 70 at S WEDGEWOOD,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,315
B5-000942,2015/01/04 00:00:00+00,1423,"N COTNER,BALDWIN to HUNTINGTON",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,316
B5-002489,2015/01/10 00:00:00+00,1230,"P,N 11 to N 12",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,317
B5-000954,2015/01/04 00:00:00+00,1516,N 16 at P,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,318
B5-002493,2015/01/10 00:00:00+00,1245,N 56 at VINE,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,319
B5-001178,2015/01/05 00:00:00+00,1340,"A,S 20 to S 21",NON-INJ,TURNING,1,0,NO,NO,NO,NO,NO,NO,NO,320
B5-003844,2015/01/14 00:00:00+00,1501,"SHADOW RIDGE RD,SOUTHERNLIGHT DR to HAZEL SCOTT",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,321
B5-002502,2015/01/10 00:00:00+00,1355,"T,N 32 to N 33",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,322
B5-000959,2015/01/04 00:00:00+00,1518,S 10 at M,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,323
B5-001183,2015/01/05 00:00:00+00,9999,4700 N 27 at WALMART,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,324
B5-003845,2015/01/15 00:00:00+00,1612,S 9 at L,NON-INJ,TURNING,1,0,NO,YES,NO,NO,NO,NO,NO,325
B5-000960,2015/01/04 00:00:00+00,1533,"NEBR HWY,S 33 to S 40",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,326
B5-002510,2015/01/10 00:00:00+00,1339,"8201 S 40,SUPER TARGET to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,327
B5-001188,2015/01/05 00:00:00+00,9999,"N 44,Q to R",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,328
B5-003846,2015/01/15 00:00:00+00,1612,"SUPERIOR,N 48 to HAVELOCK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,329
B5-002516,2015/01/10 00:00:00+00,1547,"SUPERIOR,INDUSTRIAL to N 27",INJURY,REAR END,2,4,NO,NO,NO,NO,NO,NO,NO,330
B5-000966,2015/01/04 00:00:00+00,1555,"S 27,ALPHA to E",INJURY H&R,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,331
B5-001200,2015/01/05 00:00:00+00,1500,WOODS BLVD at DUNN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,YES,332
B5-003851,2015/01/15 00:00:00+00,1425,"1300 SILVER,RIDGE RD to DRIVEWAY",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,333
B5-000971,2015/01/04 00:00:00+00,1608,"O,12 to 13",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,334
B5-001208,2015/01/05 00:00:00+00,9999,1501 SUPERIOR at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,335
B5-003866,2015/01/15 00:00:00+00,1702,"S 11,N to O",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,YES,336
B5-000972,2015/01/04 00:00:00+00,1614,"O,12 to 13",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,337
B5-001209,2015/01/05 00:00:00+00,1525,"CORNHUSKER,N 35 to N 40",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,338
B5-003870,2015/01/15 00:00:00+00,1715,S 10 at K,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,339
B5-000974,2014/11/04 00:00:00+00,9999,"FOXGLOVE LN,WATERCRESS LN to RIVER DR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,340
