RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B6-001318,2016/01/06 00:00:00+00,9999,"W SOUTH,SW 21 to SW 23",NON-INJ H&R,DRIVEWAY,1,0,NO,NO,NO,NO,NO,NO,NO,171
B6-004384,2016/01/16 00:00:00+00,1838,O at COTNER,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,172
B6-004502,2016/01/17 00:00:00+00,243,SANDSTONE at GOLDENROD,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,173
B6-003064,2016/01/10 00:00:00+00,1718,3524 S 51 at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,174
B6-001320,2016/01/06 00:00:00+00,648,"N 33,LEIGHTON to MERRILL",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,175
B6-000523,2016/01/02 00:00:00+00,2220,"CLAREMONT,N 10 to N 12",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,176
B6-001971,2016/01/08 00:00:00+00,810,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,177
B6-002252,2016/01/09 00:00:00+00,2145,"LARAMIE TR,BRIDGER to NW 4",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,178
B6-004517,2016/01/17 00:00:00+00,524,"S COTNER,J to RANDOLPH",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,179
B6-003073,2016/01/11 00:00:00+00,815,"W F,S 1 to SW 2",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,180
B6-004385,2016/01/16 00:00:00+00,1853,S 9 at L,INJURY,RIGHT ANGLE,2,3,NO,NO,NO,NO,NO,NO,NO,181
B6-001322,2016/01/06 00:00:00+00,657,"NW 27,WILDROSE to W FLETCHER",NON-INJ H&R,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,182
B6-004532,2016/01/17 00:00:00+00,950,S 8 at WASHINGTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,183
B6-003095,2016/01/12 00:00:00+00,1150,N 70 at P,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,184
B6-004403,2016/01/16 00:00:00+00,2034,"HAVELOCK,N 69 to N 70",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,185
B6-001323,2016/01/06 00:00:00+00,722,"N 9,P to Q",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,186
B6-001979,2016/01/08 00:00:00+00,830,N 38 at ORCHARD,NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,YES,NO,187
B6-002274,2016/01/08 00:00:00+00,9999,UNKNOWN at -,NON-INJ,UNKNOWN,1,0,NO,NO,NO,NO,NO,NO,NO,188
B6-000536,2016/01/02 00:00:00+00,2200,"N 27,CORNHUSKER to KNOX",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,189
B6-004533,2016/01/17 00:00:00+00,955,"S 40,LOCUST to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,190
B6-003105,2016/01/12 00:00:00+00,1224,N 34 at W,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,191
B6-001328,2016/01/06 00:00:00+00,740,"S 56,VAN DORN to VAN DORN",INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,192
B6-004415,2016/01/16 00:00:00+00,2140,"PORTIA,HARTLEY to KNOX",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,193
B6-004536,2016/01/17 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,194
B6-003125,2016/01/12 00:00:00+00,1310,"GRASSRIDGE,ESSEX to GOLDENROD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,195
B6-001333,2016/01/06 00:00:00+00,9999,"J,S 19 to S 20",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,196
B6-000613,2016/01/03 00:00:00+00,9999,"N 46,Q to R",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,197
B6-001983,2016/01/08 00:00:00+00,851,"VAN DORN,NORMAL to KATY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,198
B6-002275,2016/01/09 00:00:00+00,48,27 at O,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,199
B6-004416,2016/01/16 00:00:00+00,2142,"O,3 (OVERPASS) to 9",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,200
B6-004538,2016/01/17 00:00:00+00,9999,"CLEVELAND,LEONARD to PEGGY",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,201
B6-003132,2016/01/12 00:00:00+00,1346,"A,S 22 to S 23",INJURY,HEAD ON,2,1,NO,NO,NO,NO,NO,NO,NO,202
B6-001334,2016/01/06 00:00:00+00,750,N COTNER at BALDWIN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,203
B6-004423,2016/01/16 00:00:00+00,2155,"SUPERIOR,N 24 to N 27",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,204
B6-002276,2016/01/09 00:00:00+00,55,S 9 at M,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,205
B6-004544,2016/01/17 00:00:00+00,1019,N 19 at R,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,206
B6-000650,2016/01/03 00:00:00+00,1404,"S 14,DENSMORE to MOCKINGBIRD N",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,207
B6-003133,2016/01/12 00:00:00+00,1340,"N 56,R to S",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,208
B6-002001,2016/01/08 00:00:00+00,9999,M at CENTENNIAL MALL,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,209
B6-001344,2016/01/06 00:00:00+00,840,S 9 at M,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,210
B6-004424,2016/01/16 00:00:00+00,2154,"ADAMS,N 13 to N 14",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,211
B6-003149,2016/01/12 00:00:00+00,9999,"5010 O,HY-VEE to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,212
B6-004546,2016/01/17 00:00:00+00,530,UNKNOWN at -,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,213
B6-001345,2016/01/06 00:00:00+00,846,S 9 at SOUTH,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,214
B6-004434,2016/01/16 00:00:00+00,2252,"N 1,LARAMIE TR to OREGON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,215
B6-000663,2016/01/03 00:00:00+00,1502,S 40 at SWEETBRIAR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,216
B6-002003,2016/01/08 00:00:00+00,900,"SOUTH,S 77 to S 80",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,217
B6-002333,2016/01/09 00:00:00+00,940,"DUDLEY,N 21 to N 22",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,218
B6-003174,2016/01/12 00:00:00+00,1542,W 15 at W O,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,219
B6-004555,2016/01/17 00:00:00+00,1140,"FOLKWAYS,ENTERPRISE to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,220
B6-004441,2016/01/16 00:00:00+00,2325,N 27 at CORNHUSKER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,221
B6-001377,2016/01/05 00:00:00+00,9999,S 23 at D,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,222
B6-003176,2016/01/12 00:00:00+00,1530,3445 O ST at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,223
B6-004556,2016/01/17 00:00:00+00,1135,"S 11,A to B",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,224
B6-004446,2016/01/16 00:00:00+00,2330,"GARFIELD,S 19 to S 20",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,225
B6-001406,2016/01/06 00:00:00+00,1255,"O,48 to 50",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,226
B6-003179,2016/01/12 00:00:00+00,1550,"N 21,BILMAR to RANGER",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,227
B6-004557,2016/01/17 00:00:00+00,1020,"LEXINGTON,N 86 to DEAD END",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,228
B6-004450,2016/01/17 00:00:00+00,2349,"N 14,HUMPHREY to ALVO RD",NON-INJ H&R,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,YES,NO,229
B6-001407,2016/01/06 00:00:00+00,1254,"N 27,T to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,230
B6-003182,2016/01/12 00:00:00+00,1610,NW 49 at W HUNTINGTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,231
B6-004565,2016/01/17 00:00:00+00,1222,"EVERGREEN,CARLSBAD to SHENANDOAH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,232
B6-004451,2016/01/16 00:00:00+00,2355,"NW 8,W CORNHUSKER to W SAUNDERS",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,233
B6-001416,2016/01/06 00:00:00+00,1330,SOUTHWOOD DR at NEBR HWY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,234
B6-003190,2016/01/12 00:00:00+00,1630,S 35 at F,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,235
B6-004570,2016/01/17 00:00:00+00,1230,"FLETCHER,TELLURIDE DR to N 27",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,236
B6-004454,2016/01/16 00:00:00+00,2358,N 14 at ADAMS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,237
B6-002336,2016/01/09 00:00:00+00,956,"BRIARPARK,BODIE to HALLCLIFFE RD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,238
B6-000672,2016/01/03 00:00:00+00,1600,"SW 27,W PEACH to W SOUTH",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,239
B6-002029,2016/01/08 00:00:00+00,9999,"AYLESWORTH,N 63 to N 64",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,240
B6-003329,2016/01/13 00:00:00+00,750,"FOLKWAYS,N 27 to N 33",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,241
B6-001418,2016/01/06 00:00:00+00,1343,RANDOLPH at S COTNER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,242
B6-003193,2016/01/12 00:00:00+00,1615,9 at O,NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,243
B6-004574,2016/01/17 00:00:00+00,1240,"N 44,HUNTINGTON to LEIGHTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,244
B6-004456,2016/01/16 00:00:00+00,2345,"NW 48,I 80 to W O",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,245
B6-002341,2016/01/08 00:00:00+00,9999,"S 61,NEWTON to SOUTH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,246
B6-002061,2016/01/08 00:00:00+00,1331,S 20 at RYONS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,247
B6-003332,2016/01/13 00:00:00+00,754,"N 48,BENTON to CORNHUSKER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,248
B6-000693,2016/01/03 00:00:00+00,1400,"W O,HOMESTEAD EXP to W 27",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,249
B6-004460,2016/01/16 00:00:00+00,2200,"CAPITOL PKWY,D to S 27",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,250
B6-004576,2016/01/17 00:00:00+00,1301,N 48 at HUNTINGTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,251
B6-000695,2016/01/03 00:00:00+00,1820,5440 S 56 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,252
B6-003194,2016/01/12 00:00:00+00,1637,"CULWELLS RD,DOBSONS RD to DURHAM",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,253
B6-003335,2016/01/13 00:00:00+00,803,"S 29,PINE LAKE to PORTER RIDGE",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,254
B6-001446,2016/01/06 00:00:00+00,1500,"L,S 48 to S 50",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,255
B6-002073,2016/01/08 00:00:00+00,1352,"A,CAPITOL PKWY to MEMORIAL",NON-INJ H&R,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,256
B6-002361,2016/01/09 00:00:00+00,1230,N 27 at CHANDLER,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,257
B6-004468,2016/01/17 00:00:00+00,10,"WASHINGTON,S 15 to S 16",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,258
B6-003338,2016/01/13 00:00:00+00,9999,"F,ELMWOOD to S 33",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,259
B6-004584,2016/01/17 00:00:00+00,1330,"BENTON,N 49 to N 52",NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,260
B6-002087,2016/01/08 00:00:00+00,1428,"S 29,PINE LAKE to PORTER RIDGE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,261
B6-003216,2016/01/12 00:00:00+00,9999,"JUDSON,N 3 to N 5",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,262
B6-001450,2016/01/06 00:00:00+00,1507,"S CODDINGTON,W PEACH to W SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,263
B6-002366,2016/01/09 00:00:00+00,1257,"N 27,T to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,264
B6-000729,2016/01/03 00:00:00+00,2105,"W SOUTH,SW 6 to S FOLSOM",INJURY,RAN OFF ROAD,1,2,NO,NO,NO,NO,NO,NO,NO,265
B6-003343,2016/01/13 00:00:00+00,840,5801 N 33 at -,INJURY,,2,1,NO,NO,NO,NO,NO,YES,NO,266
B6-004585,2016/01/17 00:00:00+00,9999,S 39 at J,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,267
B6-002107,2016/01/08 00:00:00+00,1526,"VAN DORN,S 39 to SCOTT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,268
B6-003218,2016/01/12 00:00:00+00,1805,"M,S 16 to S 17",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,269
B6-002368,2016/01/09 00:00:00+00,1303,"S 14,DENSMORE to MOCKINGBIRD N",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,270
B6-001453,2016/01/06 00:00:00+00,1500,2600 S 48TH at WALGREENS,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,271
B6-000788,2016/01/03 00:00:00+00,515,", to",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,272
B6-003349,2016/01/12 00:00:00+00,9999,1400 W BOND at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,273
B6-004586,2016/01/17 00:00:00+00,1345,"S 44,CALVERT to COOPER",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,274
B6-001455,2016/01/06 00:00:00+00,1515,N 44 at MADISON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,275
B6-000811,2016/01/04 00:00:00+00,1020,"S 11,D to E",INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,276
B6-003222,2016/01/12 00:00:00+00,1825,S 12 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,277
B6-002117,2016/01/08 00:00:00+00,1549,"W O,I 80 to W 40",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,278
B6-002381,2016/01/09 00:00:00+00,1355,"S 17,BURNHAM to STOCKWELL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,279
B6-003361,2016/01/13 00:00:00+00,1003,S 84 at SOUTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,280
B6-004588,2016/01/17 00:00:00+00,1423,"N 15,MEADOW LARK RD to HILLTOP",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,281
B6-000834,2016/01/04 00:00:00+00,1201,N 9 at P,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,282
B6-001469,2016/01/06 00:00:00+00,1545,"NW 48,AIR PARK RD to W SUPERIOR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,283
B6-002121,2016/01/08 00:00:00+00,1606,"N 27,Q to R",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,284
B6-003230,2016/01/12 00:00:00+00,1855,"N 27,HOLDREGE to STARR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,285
B6-004590,2016/01/17 00:00:00+00,1433,N 33 at P,INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,286
B6-002390,2016/01/09 00:00:00+00,1030,"N 30,ORCHARD to Y",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,287
B6-003391,2016/01/13 00:00:00+00,1144,"S 11,F to G",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,288
B6-000846,2016/01/04 00:00:00+00,1118,N 84 at LEXINGTON,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,289
B6-003297,2016/01/13 00:00:00+00,107,"N 27,CLINTON to HOLDREGE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,290
B6-001471,2016/01/06 00:00:00+00,1556,S 80 at LAKE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,291
B6-002122,2016/01/08 00:00:00+00,9999,"S 32 PL,DEAD END to PRESCOTT",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,292
B6-004594,2016/01/17 00:00:00+00,1446,"S 11,F to G",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,293
B6-003407,2016/01/13 00:00:00+00,1315,"S 40,CHAPIN to PRESCOTT",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,294
B6-003320,2016/01/13 00:00:00+00,550,NORTHPARK RD at W FURNAS,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,295
B6-002391,2016/01/09 00:00:00+00,1440,"S 70,ALMIRA to PINE LAKE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,296
B6-001482,2016/01/06 00:00:00+00,1630,"S 56,LASALLE to SPRUCE",NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,297
B6-002158,2016/01/08 00:00:00+00,1813,"OLD CHENEY,FRONTIER to HICKORY CREST",NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,298
B6-000852,2016/01/04 00:00:00+00,1403,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,299
B6-004599,2016/01/17 00:00:00+00,9999,"WOODSDALE,CEDAR to S 26",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,300
B6-003411,2016/01/13 00:00:00+00,1305,5141 O at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,301
B6-002397,2016/01/09 00:00:00+00,1800,2801 PINE LAKE at PARKING LOT,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,302
B6-003326,2016/01/13 00:00:00+00,9999,1128 L at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,303
B6-001490,2016/01/06 00:00:00+00,1615,2500 N ST at LINCONE CREDIT U,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,304
B6-002164,2016/01/08 00:00:00+00,1815,"S 79,BANCROFT to CRESTRIDGE RD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,305
B6-004605,2016/01/17 00:00:00+00,1510,"SUPERIOR,N 24 to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,306
B6-000887,2016/01/30 00:00:00+00,9999,NW 49 at W WINNERS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,307
B6-003412,2016/01/13 00:00:00+00,1320,"A,S 10 to S 9",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,308
B6-002404,2016/01/09 00:00:00+00,9999,"S 27,LAREDO to RIDGELINE",NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,309
B6-002166,2016/01/08 00:00:00+00,1755,S 27 at OLD CHENEY,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,310
B6-003328,2016/01/13 00:00:00+00,740,"FLETCHER,N 1 to N 7",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,311
B6-001491,2016/01/06 00:00:00+00,1647,2 at O,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,312
B6-004610,2016/01/17 00:00:00+00,0,"S 20,PROSPECT to SUMNER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,313
B6-000897,2016/01/04 00:00:00+00,9999,3139 N HILL RD at WATERBROOK APTS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,314
B6-003433,2016/01/13 00:00:00+00,1515,"VAN DORN,S 39 to S 40",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,315
B6-002174,2016/01/08 00:00:00+00,1842,"S 70,ANTLER DR to GLYNOAKS",INJURY,HEAD ON,3,1,NO,NO,NO,NO,NO,YES,NO,316
B6-002407,2016/01/09 00:00:00+00,1556,"S 84,EIGER DR to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,317
B6-001494,2016/01/06 00:00:00+00,1713,"N 70,O to P",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,318
B6-004616,2016/01/17 00:00:00+00,1607,S 17 at SUMNER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,319
B6-002424,2016/01/09 00:00:00+00,1659,"N 25,LYNN to W",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,320
B6-003446,2016/01/13 00:00:00+00,1615,"O,SYCAMORE to RUSSWOOD PKWY",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,321
B6-001495,2016/01/06 00:00:00+00,1719,"OLD CHENEY,S 40 to VILLAGE BLVD",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,322
B6-004619,2016/01/17 00:00:00+00,1619,"N 68,AYLESWORTH to FAIRFAX",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,323
B6-002429,2016/01/09 00:00:00+00,1731,S 50 at BOECKNER,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,324
B6-003450,2016/01/13 00:00:00+00,1628,"N 27,O to P",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,325
B6-001502,2016/01/06 00:00:00+00,1745,"S 48,FRANKLIN to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,326
B6-004622,2016/01/16 00:00:00+00,2300,"S 22,PARK AV to SEWELL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,327
B6-002444,2016/01/09 00:00:00+00,1855,S 48 at CALVERT,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,328
B6-003543,2016/01/14 00:00:00+00,9999,"S 67,DEERWOOD DR to TANGLEWOOD LN",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,329
B6-004625,2016/01/17 00:00:00+00,1619,"RANDOLPH BYPASS,F to S 24",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,330
B6-002468,2016/01/09 00:00:00+00,2051,"O,48 to 50",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,331
B6-003565,2016/01/15 00:00:00+00,328,"W,N 30 to N 31",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,332
B6-004633,2016/01/17 00:00:00+00,1650,"S 70,L to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,333
B6-002521,2016/01/10 00:00:00+00,50,"S 16,GARFIELD to SUMNER",NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,334
B6-004640,2016/01/17 00:00:00+00,1740,S 11 at E,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,335
B6-003579,2016/01/14 00:00:00+00,527,"D,S 3 to S 4",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,336
B6-002575,2016/01/10 00:00:00+00,1002,S 52 at LOWELL,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,337
B6-002580,2016/01/10 00:00:00+00,1026,56 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,338
B6-004645,2016/01/17 00:00:00+00,1500,"GARFIELD,S 11 to S 12",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,339
B6-003581,2016/01/14 00:00:00+00,525,"FLETCHER,MARMOT POINT DR to TELLURIDE DR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,340
B6-004659,2016/01/17 00:00:00+00,1915,"S 72,VAN DORN to HOLMES PARK RD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,341
B6-002594,2016/01/10 00:00:00+00,1140,"NW 48,W MADISON to W ADAMS",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,342
